id;Region/Country/Area;Year;Series;Value;Footnotes;Source
410;Republic of Korea;2005;Consumer price index: Food;80.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
410;Republic of Korea;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
410;Republic of Korea;2015;Consumer price index: Food;115.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
410;Republic of Korea;2019;Consumer price index: Food;125.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
410;Republic of Korea;2020;Consumer price index: Food;131.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
410;Republic of Korea;2021;Consumer price index: Food;139.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2010;Consumer price index: General;100.0;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2015;Consumer price index: General;135.8;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2019;Consumer price index: General;166.3;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2020;Consumer price index: General;172.6;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2021;Consumer price index: General;181.4;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2010;Consumer price index: Food;100.0;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;Including alcoholic beverages.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2015;Consumer price index: Food;137.1;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;Including alcoholic beverages.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2019;Consumer price index: Food;180.8;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;Including alcoholic beverages.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2020;Consumer price index: Food;194.4;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;Including alcoholic beverages.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
498;Republic of Moldova;2021;Consumer price index: Food;208.2;Excluding the left side of the river Nistru and the municipality of Bender.;Data refer to 8 cities only.;Including alcoholic beverages.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2015;Consumer price index: General;104.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2019;Consumer price index: General;107.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2020;Consumer price index: General;107.6;Calculated by the UN Statistics Division from national indices.;Average for 10 months excluding data for April and May.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;Data refers to food only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2015;Consumer price index: Food;110.5;Calculated by the UN Statistics Division from national indices.;Data refers to food only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2019;Consumer price index: Food;116.4;Calculated by the UN Statistics Division from national indices.;Data refers to food only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
638;Réunion;2020;Consumer price index: Food;117.5;Calculated by the UN Statistics Division from national indices.;Data refers to food only.;Average for 10 months excluding data for April and May.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2000;Consumer price index: General;32.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2005;Consumer price index: General;74.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2010;Consumer price index: General;100.0;Break in the time series.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2015;Consumer price index: General;114.2;Break in the time series.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2019;Consumer price index: General;123.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2020;Consumer price index: General;127.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2021;Consumer price index: General;133.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2015;Consumer price index: Food;131.0;Including alcoholic beverages.;Index base: 2005=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2019;Consumer price index: Food;108.5;Index base: 2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2020;Consumer price index: Food;113.7;Index base: 2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
642;Romania;2021;Consumer price index: Food;117.3;Index base: 2015=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2000;Consumer price index: General;30.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2005;Consumer price index: General;61.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2015;Consumer price index: General;151.5;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2019;Consumer price index: General;180.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2020;Consumer price index: General;186.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2021;Consumer price index: General;199.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2005;Consumer price index: Food;58.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2015;Consumer price index: Food;161.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2019;Consumer price index: Food;188.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2020;Consumer price index: Food;196.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
643;Russian Federation;2021;Consumer price index: Food;215.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2015;Consumer price index: General;122.1;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2019;Consumer price index: General;140.5;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2020;Consumer price index: General;151.4;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2021;Consumer price index: General;152.6;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2015;Consumer price index: Food;132.2;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2019;Consumer price index: Food;160.1;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2020;Consumer price index: Food;179.1;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
646;Rwanda;2021;Consumer price index: Food;177.3;Calculated by the UN Statistics Division from national indices.;For urban population only.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2015;Consumer price index: General;105.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2019;Consumer price index: General;104.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2020;Consumer price index: General;103.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2021;Consumer price index: General;104.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2015;Consumer price index: Food;102.2;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2019;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2020;Consumer price index: Food;100.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
659;Saint Kitts and Nevis;2021;Consumer price index: Food;100.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2015;Consumer price index: General;111.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2019;Consumer price index: General;110.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2020;Consumer price index: General;108.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2021;Consumer price index: General;111.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2015;Consumer price index: Food;102.4;Base: January 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2019;Consumer price index: Food;103.0;Base: January 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2020;Consumer price index: Food;102.5;Base: January 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
662;Saint Lucia;2021;Consumer price index: Food;102.5;Base: January 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2000;Consumer price index: General;74.1;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2005;Consumer price index: General;81.5;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2010;Consumer price index: General;100.0;Estimate.;Break in the time series.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2015;Consumer price index: General;105.1;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2019;Consumer price index: General;110.7;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2020;Consumer price index: General;110.0;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2021;Consumer price index: General;111.7;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2010;Consumer price index: Food;100.0;Estimate.;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
670;Saint Vincent & Grenadines;2015;Consumer price index: Food;109.5;Estimate.;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2000;Consumer price index: General;57.4;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2005;Consumer price index: General;76.4;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2010;Consumer price index: General;100.0;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2015;Consumer price index: General;108.4;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2019;Consumer price index: General;117.6;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2020;Consumer price index: General;115.7;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
882;Samoa;2021;Consumer price index: General;119.3;Estimate.;Excluding rent.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2015;Consumer price index: General;107.7;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2019;Consumer price index: General;112.5;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2020;Consumer price index: General;112.7;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2021;Consumer price index: General;115.1;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2015;Consumer price index: Food;121.3;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2019;Consumer price index: Food;138.2;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2020;Consumer price index: Food;142.6;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
674;San Marino;2021;Consumer price index: Food;147.6;Index base: December 2010=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
678;Sao Tome and Principe;2000;Consumer price index: General;22.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
678;Sao Tome and Principe;2005;Consumer price index: General;39.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
678;Sao Tome and Principe;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
678;Sao Tome and Principe;2015;Consumer price index: General;154.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2005;Consumer price index: General;81.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2015;Consumer price index: General;96.4;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2019;Consumer price index: General;97.9;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2020;Consumer price index: General;101.3;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2021;Consumer price index: General;104.4;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2005;Consumer price index: Food;73.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2015;Consumer price index: Food;96.0;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2019;Consumer price index: Food;102.1;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2020;Consumer price index: Food;111.3;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
682;Saudi Arabia;2021;Consumer price index: Food;117.3;Base: 2018=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2000;Consumer price index: General;80.9;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2005;Consumer price index: General;87.1;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2010;Consumer price index: General;100.0;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2015;Consumer price index: General;104.6;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2019;Consumer price index: General;109.3;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2020;Consumer price index: General;112.0;WAEMU harmonized consumer price index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2021;Consumer price index: General;114.6;WAEMU harmonized consumer price index.;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;Data refer to the national index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
686;Senegal;2015;Consumer price index: Food;110.9;Calculated by the UN Statistics Division from national indices.;Data refer to the national index.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2000;Consumer price index: General;19.8;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2005;Consumer price index: General;65.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2010;Consumer price index: General;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2015;Consumer price index: General;133.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2019;Consumer price index: General;144.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2020;Consumer price index: General;146.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2021;Consumer price index: General;152.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2015;Consumer price index: Food;133.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2019;Consumer price index: Food;143.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2020;Consumer price index: Food;146.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
688;Serbia;2021;Consumer price index: Food;153.5;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2000;Consumer price index: General;47.1;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2005;Consumer price index: General;54.1;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2015;Consumer price index: General;120.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2019;Consumer price index: General;130.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2020;Consumer price index: General;131.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2021;Consumer price index: General;144.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;Excluding fresh fish.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2015;Consumer price index: Food;116.7;Calculated by the UN Statistics Division from national indices.;Excluding fresh fish.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2019;Consumer price index: Food;116.9;Calculated by the UN Statistics Division from national indices.;Excluding fresh fish.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2020;Consumer price index: Food;121.1;Calculated by the UN Statistics Division from national indices.;Excluding fresh fish.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
690;Seychelles;2021;Consumer price index: Food;139.4;Calculated by the UN Statistics Division from national indices.;Excluding fresh fish.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
694;Sierra Leone;2015;Consumer price index: General;134.1;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
