Pays;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
IRAN, ISLAMIC REPUBLIC OF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
IRAQ;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
IRELAND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
ISRAEL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;24834.0;30678.0;144500.0;154900.0;160200.0;201400.0;234600.0;197400.0;213100.0;221900.0;134400.0;135000;142300.0;141400.0;149900.0;117700.0;108200.0
ITALY;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
JAMAICA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
JAPAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3988825.31311924;3931220.40342064;3971935.66192943;3951394.62387676;3949042.39647929;4010000;4140000;5590000;5714420.0;5519940.0;5777620.0;5888550.0;NULL;NULL
JORDAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;29384.0;31063.0;34405.0;37966.0;40092.0;41906.0;42803.0;43943.0;48400.0;48594.0;49096.0;50400.0;51270.0;51550.0;53488.0;41100.0;49200.0
KAZAKHSTAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;42800.0;51500.0;156900.0;181000;195300.0;125100.0;98100.0;100900.0;108300.0;111300.0;113900.0;116300.0;119500.0;121600.0;118000;117100.0
KENYA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
KIRIBATI;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;462.0;NULL;500.0;NULL;300.0
KOREA, DEMOCRATIC PEOPLE´S REPUBLIC OF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
KOREA, REPUBLIC OF;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;204600.0;229700.0;227200.0;230400.0;235600.0;261899.99999999997;280300.0;267600.0;275600.0;190900.0;NULL
KUWAIT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
KYRGYZSTAN;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8023.0;8140.000000000001;7338.0;7757.0;7829.0;7800.0;8600.0;8500.0;16600.0;19800.0;20500.0;19900.0;8300.0;17400.0
LAO PEOPLE´S DEMOCRATIC REPUBLIC;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
LATVIA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;62300.0;72000;69500.0;74900.0;73800.0;79600.0;75400.0;77100.0;75600.0;68300.0;61200.0
LEBANON;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;325700.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
